numeroTelefono;creditoResiduo
+39320002794;68,91
+39320002796;94,98
+39320002798;34,92
+39320002800;215,21
+39320002802;50,54
+39320002804;61,44
+39320002806;64,24
+39320002808;48,50
+39320002810;174,07
+39320002812;205,19
+39320002814;60,45
+39320002816;224,21
+39320002818;230,45
+39320002820;65,71
+39320002822;100,12
+39320002824;125,44
+39320002826;85,78
+39320002828;79,95
+39320002830;174,13
+39320002832;38,37
+39320002834;26,09
+39320002836;69,12
+39320002838;152,15
+39320002840;86,61
+39320002842;238,42
+39320002844;79,35
+39320002846;239,41
+39320002848;49,93
+39320002850;114,07
+39320002852;164,18
+39320002854;87,27
+39320002856;238,81
+39320002858;108,01
+39320002860;164,26
+39320002862;201,97
+39320002864;178,01
+39320002866;88,85
+39320002868;109,34
+39320002870;17,07
+39320002872;133,47
+39320002874;81,76
+39320002876;96,77
+39320002878;173,13
+39320002880;153,68
+39320002882;248,30
+39320002884;32,23
+39320002886;233,57
+39320002888;158,46
+39320002890;175,92
+39320002892;147,98
+39320002894;200,43
+39320002896;233,96
+39320002898;34,35
+39320002900;215,00
+39320002902;121,31
+39320002904;114,39
+39320002906;120,35
+39320002908;209,61
+39320002910;22,61
+39320002912;32,78
+39320002914;203,30
+39320002916;189,75
+39320002918;196,66
+39320002920;78,20
+39320002922;185,30
+39320002924;209,17
+39320002926;135,01
+39320002928;113,55
+39320002930;228,78
+39320002932;193,96
+39320002934;159,24
+39320002936;10,37
+39320002938;224,76
+39320002940;199,13
+39320002942;206,56
+39320002944;67,67
+39320002946;45,72
+39320002948;23,46
+39320002950;106,26
+39320002952;158,04
+39320002954;150,41
+39320002956;88,20
+39320002958;38,91
+39320002960;182,95
+39320002962;32,06
+39320002964;168,40
+39320002966;238,60
+39320002968;58,75
+39320002970;123,63
+39320002972;236,10
+39320002974;189,18
+39320002976;16,39
+39320002978;223,49
+39320002980;35,29
+39320002982;132,30
+39320002984;188,26
+39320002986;12,32
+39320002988;92,27
+39320002990;53,09
+39320002992;235,42
+39320002994;13,53
+39320002996;159,91
+39320002998;152,03
+39320003000;6,11
+39320003002;67,46
+39320003004;231,97
+39320003006;21,51
+39320003008;3,01
+39320003010;24,05
+39320003012;43,47
+39320003014;82,14
+39320003016;60,38
+39320003018;189,12
+39320003020;118,68
+39320003022;55,15
+39320003024;88,65
+39320003026;110,21
+39320003028;109,39
+39320003030;89,24
+39320003032;84,39
+39320003034;139,35
+39320003036;72,03
+39320003038;44,93
+39320003040;101,57
+39320003042;84,90
+39320003044;61,77
+39320003046;199,66
+39320003048;186,24
+39320003050;151,80
+39320003052;115,67
+39320003054;208,07
+39320003056;86,44
+39320003058;24,56
+39320003060;207,63
+39320003062;159,15
+39320003064;12,63
+39320003066;118,14
+39320003068;243,11
+39320003070;221,33
+39320003072;45,23
+39320003074;203,09
+39320003076;47,24
+39320003078;221,14
+39320003080;17,47
+39320003082;150,76
+39320003084;216,14
+39320003086;112,48
+39320003088;172,16
+39320003090;37,01
+39320003092;86,66
+39320003094;141,84
+39320003096;78,76
+39320003098;230,02
+39320003100;200,51
+39320003102;197,44
+39320003104;105,36
+39320003106;46,74
+39320003108;8,40
+39320003110;97,90
+39320003112;180,41
+39320003114;149,51
+39320003116;0,96
+39320003118;208,54
+39320003120;98,47
+39320003122;98,07
+39320003124;62,75
+39320003126;187,19
+39320003128;202,09
+39320003130;147,06
+39320003132;36,84
+39320003134;190,04
+39320003136;1,86
+39320003138;115,85
+39320003140;41,29
+39320003142;99,49
+39320003144;59,74
+39320003146;115,45
+39320003148;211,79
+39320003150;225,61
+39320003152;230,44
+39320003154;167,16
+39320003156;14,09
+39320003158;47,09
+39320003160;54,51
+39320003162;10,90
+39320003164;224,88
+39320003166;105,75
+39320003168;243,87
+39320003170;128,62
+39320003172;161,35
+39320003174;232,96
+39320003176;70,92
+39320003178;137,88
+39320003180;119,86
+39320003182;164,52
+39320003184;163,56
+39320003186;72,32
+39320003188;159,43
+39320003190;45,95
+39320003192;205,01
+39320003194;162,13
+39320003196;103,28
+39320003198;71,26
+39320003200;83,55
+39320003202;183,71
+39320003204;30,27
+39320003206;123,77
+39320003208;243,22
+39320003210;204,41
+39320003212;91,61
+39320003214;210,78
+39320003216;98,97
+39320003218;96,65
+39320003220;204,25
+39320003222;228,28
+39320003224;81,80
+39320003226;3,15
+39320003228;230,39
+39320003230;176,33
+39320003232;185,99
+39320003234;45,58
+39320003236;184,19
+39320003238;64,07
+39320003240;22,07
+39320003242;39,94
+39320003244;81,52
+39320003246;66,39
+39320003248;119,99
+39320003250;158,47
+39320003252;49,49
+39320003254;32,62
+39320003256;99,12
+39320003258;68,25
+39320003260;35,98
+39320003262;76,72
+39320003264;46,22
+39320003266;11,56
+39320003268;55,17
+39320003270;38,81
+39320003272;139,89
+39320003274;4,04
+39320003276;90,43
+39320003278;77,85
+39320003280;47,55
+39320003282;41,55
+39320003284;92,32
+39320003286;179,07
+39320003288;166,76
+39320003290;141,94
+39320003292;139,25
+39320003294;115,22
+39320003296;169,22
+39320003298;147,91
+39320003300;49,53
+39320003302;230,29
+39320003304;134,62
+39320003306;164,81
+39320003308;73,51
+39320003310;100,72
+39320003312;155,93
+39320003314;237,72
+39320003316;126,44
+39320003318;75,86
+39320003320;245,14
+39320003322;151,89
+39320003324;140,50
+39320003326;232,32
+39320003328;170,00
+39320003330;158,45
+39320003332;129,51
+39320003334;39,69
+39320003336;185,85
+39320003338;4,10
+39320003340;83,85
+39320003342;83,55
+39320003344;106,79
+39320003346;119,18
+39320003348;94,25
+39320003350;187,70
+39320003352;52,68
+39320003354;81,85
+39320003356;121,96
+39320003358;236,37
+39320003360;206,98
+39320003362;230,45
+39320003364;151,43
+39320003366;118,39
+39320003368;181,91
+39320003370;116,88
+39320003372;195,24
+39320003374;60,24
+39320003376;62,85
+39320003378;104,05
+39320003380;11,49
+39320003382;234,34
+39320003384;149,87
+39320003386;21,73
+39320003388;245,08
+39320003390;98,96
+39320003392;203,44
+39320003394;189,44
+39320003396;173,85
+39320003398;235,66
+39320003400;241,74
+39320003402;242,97
+39320003404;223,53
+39320003406;222,37
+39320003408;170,05
+39320003410;168,96
+39320003412;90,06
+39320003414;239,27
+39320003416;176,82
+39320003418;200,00
+39320003420;166,81
+39320003422;11,76
+39320003424;243,75
+39320003426;173,85
+39320003428;217,21
+39320003430;61,89
+39320003432;30,33
+39320003434;185,30
+39320003436;117,23
+39320003438;17,03
+39320003440;161,35
+39320003442;123,49
+39320003444;150,62
+39320003446;157,91
+39320003448;137,76
+39320003450;22,76
+39320003452;219,16
+39320003454;232,59
+39320003456;19,19
+39320003458;23,95
+39320003460;45,10
+39320003462;156,80
+39320003464;144,99
+39320003466;37,98
+39320003468;232,05
+39320003470;203,42
+39320003472;159,29
+39320003474;54,21
+39320003476;72,77
+39320003478;148,41
+39320003480;19,89
+39320003482;11,38
+39320003484;30,55
+39320003486;228,78
+39320003488;46,82
+39320003490;45,73
+39320003492;151,10
+39320003494;24,42
+39320003496;121,49
+39320003498;99,71
+39320003500;174,37
+39320003502;1,95
+39320003504;172,57
+39320003506;145,46
+39320003508;237,80
+39320003510;217,20
+39320003512;205,21
+39320003514;234,75
+39320003516;132,40
+39320003518;247,80
+39320003520;227,42
+39320003522;28,43
+39320003524;78,15
+39320003526;123,20
+39320003528;154,70
+39320003530;116,30
+39320003532;14,65
+39320003534;172,49
+39320003536;2,70
+39320003538;35,16
+39320003540;226,53
+39320003542;13,31
+39320003544;59,35
+39320003546;129,92
+39320003548;233,27
+39320003550;70,76
+39320003552;141,98
+39320003554;44,68
+39320003556;41,93
+39320003558;166,52
+39320003560;6,25
+39320003562;217,61
+39320003564;44,49
+39320003566;19,02
+39320003568;34,71
+39320003570;46,73
+39320003572;96,10
+39320003574;36,89
+39320003576;221,01
+39320003578;55,06
+39320003580;109,16
+39320003582;86,58
+39320003584;41,41
+39320003586;41,87
+39320003588;123,53
+39320003590;25,38
+39320003592;100,22
+39320003594;27,70
+39320003596;246,80
+39320003598;198,67
+39320003600;102,86
+39320003602;238,27
+39320003604;44,88
+39320003606;83,27
+39320003608;99,24
+39320003610;188,50
+39320003612;110,61
+39320003614;42,66
+39320003616;153,70
+39320003618;20,92
+39320003620;201,73
+39320003622;52,18
+39320003624;70,73
+39320003626;2,98
+39320003628;19,40
+39320003630;70,25
+39320003632;15,16
+39320003634;6,87
+39320003636;198,84
+39320003638;131,90
+39320003640;79,98
+39320003642;72,80
+39320003644;111,65
+39320003646;195,42
+39320003648;62,63
+39320003650;152,49
+39320003652;183,46
+39320003654;163,76
+39320003656;249,05
+39320003658;112,38
+39320003660;164,97
+39320003662;84,94
+39320003664;58,07
+39320003666;179,47
+39320003668;21,05
+39320003670;110,47
+39320003672;160,31
+39320003674;60,59
+39320003676;34,39
+39320003678;141,18
+39320003680;211,69
+39320003682;226,94
+39320003684;2,72
+39320003686;22,50
+39320003688;15,80
+39320003690;63,90
+39320003692;223,85
+39320003694;133,54
+39320003696;221,45
+39320003698;9,89
+39320003700;44,69
+39320003702;100,31
+39320003704;16,54
+39320003706;159,51
+39320003708;213,97
+39320003710;200,49
+39320003712;22,18
+39320003714;167,07
+39320003716;135,19
+39320003718;141,69
+39320003720;139,04
+39320003722;157,69
+39320003724;40,88
+39320003726;207,36
+39320003728;184,57
+39320003730;6,31
+39320003732;74,44
+39320003734;20,06
+39320003736;135,60
+39320003738;130,30
+39320003740;15,61
+39320003742;24,95
+39320003744;205,24
+39320003746;174,68
+39320003748;198,93
+39320003750;116,18
+39320003752;225,53
+39320003754;215,13
+39320003756;66,99
+39320003758;184,45
+39320003760;120,98
+39320003762;38,32
+39320003764;112,46
+39320003766;82,78
+39320003768;217,50
+39320003770;189,60
+39320003772;32,23
+39320003774;166,37
+39320003776;1,05
+39320003778;246,29
+39320003780;76,33
+39320003782;218,49
+39320003784;115,11
+39320003786;80,65
+39320003788;182,13
+39320003790;154,32
+39320003792;159,03
+39320003794;172,43
+39320003796;66,94
+39320003798;138,91
+39320003800;90,19
+39320003802;124,71
+39320003804;239,33
+39320003806;151,92
+39320003808;53,74
+39320003810;84,86
+39320003812;222,94
+39320003814;3,97
+39320003816;225,29
+39320003818;223,57
+39320003820;60,67
+39320003822;100,22
+39320003824;48,86
+39320003826;199,98
+39320003828;191,45
+39320003830;133,43
+39320003832;33,83
+39320003834;62,12
+39320003836;58,13
+39320003838;189,70
+39320003840;86,70
+39320003842;59,94
+39320003844;138,27
+39320003846;104,08
+39320003848;101,32
+39320003850;118,33
+39320003852;243,33
+39320003854;207,61
+39320003856;223,74
+39320003858;157,69
+39320003860;213,02
+39320003862;106,03
+39320003864;67,54
+39320003866;29,17
+39320003868;219,38
+39320003870;93,60
+39320003872;49,06
+39320003874;246,24
+39320003876;243,07
+39320003878;52,95
+39320003880;199,93
+39320003882;139,15
+39320003884;221,72
+39320003886;91,11
+39320003888;70,83
+39320003890;90,95
+39320003892;29,30
+39320003894;235,82
+39320003896;67,72
+39320003898;233,50
+39320003900;19,37
+39320003902;84,88
+39320003904;66,24
+39320003906;83,11
+39320003908;72,20
+39320003910;157,94
+39320003912;179,65
+39320003914;214,07
+39320003916;94,64
+39320003918;27,42
+39320003920;18,65
+39320003922;27,81
+39320003924;68,28
+39320003926;160,42
+39320003928;225,52
+39320003930;96,85
+39320003932;146,66
+39320003934;247,67
+39320003936;63,30
+39320003938;51,07
+39320003940;162,95
+39320003942;154,58
+39320003944;93,66
+39320003946;142,48
+39320003948;90,03
+39320003950;15,29
+39320003952;202,38
+39320003954;92,15
+39320003956;18,82
+39320003958;55,06
+39320003960;120,03
+39320003962;44,36
+39320003964;224,42
+39320003966;84,90
+39320003968;203,19
+39320003970;42,88
+39320003972;185,04
+39320003974;6,43
+39320003976;22,95
+39320003978;101,13
+39320003980;226,02
+39320003982;185,70
+39320003984;159,99
+39320003986;234,94
+39320003988;51,40
+39320003990;246,95
+39320003992;17,75
+39320003994;157,98
+39320003996;106,44
+39320003998;97,31
+39320004000;6,62
+39320004002;156,66
+39320004004;187,49
+39320004006;151,78
+39320004008;199,74
+39320004010;129,72
+39320004012;149,43
+39320004014;157,21
+39320004016;84,54
+39320004018;19,38
+39320004020;109,44
+39320004022;145,33
+39320004024;26,87
+39320004026;79,61
+39320004028;181,79
+39320004030;20,35
+39320004032;0,41
+39320004034;190,38
+39320004036;227,59
+39320004038;41,26
+39320004040;135,28
+39320004042;240,48
+39320004044;33,42
+39320004046;15,02
+39320004048;222,14
+39320004050;186,88
+39320004052;137,00
+39320004054;92,98
+39320004056;154,62
+39320004058;154,47
+39320004060;188,11
+39320004062;126,31
+39320004064;40,98
+39320004066;161,83
+39320004068;21,19
+39320004070;34,10
+39320004072;3,46
+39320004074;55,71
+39320004076;42,39
+39320004078;210,99
+39320004080;16,93
+39320004082;144,70
+39320004084;129,70
+39320004086;184,97
+39320004088;216,79
+39320004090;114,24
+39320004092;164,92
+39320004094;109,20
+39320004096;175,58
+39320004098;125,96
+39320004100;57,41
+39320004102;78,60
+39320004104;143,70
+39320004106;205,20
+39320004108;133,66
+39320004110;97,49
+39320004112;3,97
+39320004114;179,97
+39320004116;10,09
+39320004118;54,60
+39320004120;182,44
+39320004122;25,84
+39320004124;192,97
+39320004126;142,45
+39320004128;85,25
+39320004130;185,52
+39320004132;132,68
+39320004134;158,17
+39320004136;158,18
+39320004138;106,38
+39320004140;213,65
+39320004142;52,87
+39320004144;169,13
+39320004146;4,27
+39320004148;81,66
+39320004150;199,30
+39320004152;14,24
+39320004154;72,74
+39320004156;41,30
+39320004158;94,92
+39320004160;71,43
+39320004162;131,60
+39320004164;213,65
+39320004166;145,61
+39320004168;125,43
+39320004170;158,30
+39320004172;101,32
+39320004174;84,09
+39320004176;160,23
+39320004178;193,22
+39320004180;236,30
+39320004182;9,52
+39320004184;180,68
+39320004186;230,29
+39320004188;193,36
+39320004190;114,69
+39320004192;121,46
+39320004194;140,03
+39320004196;88,15
+39320004198;82,56
+39320004200;42,63
+39320004202;234,55
+39320004204;207,36
+39320004206;114,49
+39320004208;211,43
+39320004210;20,57
+39320004212;201,36
+39320004214;213,03
+39320004216;147,25
+39320004218;226,94
+39320004220;68,44
+39320004222;190,20
+39320004224;81,94
+39320004226;52,26
+39320004228;99,35
+39320004230;169,66
+39320004232;237,55
+39320004234;154,14
+39320004236;15,06
+39320004238;166,19
+39320004240;67,30
+39320004242;0,23
+39320004244;65,56
+39320004246;85,62
+39320004248;20,54
+39320004250;70,72
+39320004252;141,06
+39320004254;117,45
+39320004256;55,34
+39320004258;135,84
+39320004260;176,79
+39320004262;168,93
+39320004264;217,69
+39320004266;176,36
+39320004268;40,26
+39320004270;104,31
+39320004272;32,71
+39320004274;186,96
+39320004276;67,78
+39320004278;88,54
+39320004280;99,47
+39320004282;51,12
+39320004284;19,06
+39320004286;149,70
+39320004288;124,01
+39320004290;35,98
+39320004292;162,68
+39320004294;249,15
+39320004296;164,75
+39320004298;126,90
+39320004300;25,60
+39320004302;16,49
+39320004304;201,11
+39320004306;12,07
+39320004308;50,58
+39320004310;57,85
+39320004312;203,80
+39320004314;70,34
+39320004316;162,53
+39320004318;104,91
+39320004320;13,56
+39320004322;169,25
+39320004324;151,22
+39320004326;21,79
+39320004328;227,65
+39320004330;12,07
+39320004332;171,04
+39320004334;7,85
+39320004336;232,45
+39320004338;181,22
+39320004340;232,95
+39320004342;234,89
+39320004344;113,73
+39320004346;85,52
+39320004348;94,37
+39320004350;87,15
+39320004352;154,37
+39320004354;52,01
+39320004356;27,71
+39320004358;201,48
+39320004360;62,53
+39320004362;192,88
+39320004364;27,76
+39320004366;34,93
+39320004368;51,08
+39320004370;92,87
+39320004372;205,65
+39320004374;154,57
+39320004376;48,04
+39320004378;47,15
+39320004380;51,44
+39320004382;186,30
+39320004384;77,83
+39320004386;130,01
+39320004388;186,68
+39320004390;116,13
+39320004392;94,13
+39320004394;108,04
+39320004396;3,55
+39320004398;70,36
+39320004400;79,96
+39320004402;186,59
+39320004404;76,43
+39320004406;119,38
+39320004408;26,84
+39320004410;239,80
+39320004412;246,02
+39320004414;165,23
+39320004416;174,32
+39320004418;113,40
+39320004420;43,57
+39320004422;13,42
+39320004424;81,80
+39320004426;229,56
+39320004428;41,93
+39320004430;39,42
+39320004432;126,81
+39320004434;113,49
+39320004436;40,20
+39320004438;45,18
+39320004440;132,68
+39320004442;150,65
+39320004444;147,94
+39320004446;147,37
+39320004448;207,54
+39320004450;237,92
+39320004452;169,67
+39320004454;156,24
+39320004456;187,29
+39320004458;145,99
+39320004460;209,05
+39320004462;164,20
+39320004464;249,61
+39320004466;62,86
+39320004468;36,09
+39320004470;1,48
+39320004472;18,14
+39320004474;42,47
+39320004476;244,57
+39320004478;93,92
+39320004480;91,37
+39320004482;123,43
+39320004484;196,87
+39320004486;146,98
+39320004488;149,78
+39320004490;191,12
+39320004492;223,32
+39320004494;93,94
+39320004496;187,15
+39320004498;169,77
+39320004500;105,88
+39320004502;189,69
+39320004504;225,92
+39320004506;226,90
+39320004508;6,96
+39320004510;77,40
+39320004512;115,36
+39320004514;8,11
+39320004516;123,82
+39320004518;175,26
+39320004520;10,72
+39320004522;26,46
+39320004524;55,39
+39320004526;3,14
+39320004528;146,85
+39320004530;200,47
+39320004532;96,34
+39320004534;87,51
+39320004536;210,76
+39320004538;86,33
+39320004540;44,80
+39320004542;177,91
+39320004544;218,49
+39320004546;190,07
+39320004548;122,47
+39320004550;84,61
+39320004552;239,87
+39320004554;13,06
+39320004556;130,27
+39320004558;17,56
+39320004560;185,68
+39320004562;173,14
+39320004564;208,96
+39320004566;104,10
+39320004568;103,65
+39320004570;222,87
+39320004572;141,42
+39320004574;233,56
+39320004576;97,00
+39320004578;159,81
+39320004580;142,17
+39320004582;78,40
+39320004584;103,33
+39320004586;54,77
+39320004588;83,56
+39320004590;46,84
+39320004592;226,57
+39320004594;127,69
+39320004596;98,73
+39320004598;16,84
+39320004600;20,38
